Date,beta1,beta2,beta3
2015-12-18,2.19110271857445,-1.74879377181198,-2.57057227886933
2015-12-25,2.16777222872776,-1.74289684282638,-2.59415231631568
2015-12-31,2.16681595018364,-1.73866848837323,-2.61217017684244
2016-01-01,2.16717000124781,-1.73890807401187,-2.61307211382409
2016-01-08,2.24529373254095,-1.76695643695514,-2.63115979421063
2016-01-15,2.34083365148005,-1.78869450053608,-2.62810902856776
2016-01-22,2.33414273681337,-1.88008651059494,-2.60877303179132
2016-01-29,2.33781211416809,-1.87147729895045,-2.60293075077682
2016-02-05,2.47347224782511,-1.88986425158208,-2.62666638852735
2016-02-12,2.57786541012497,-1.885007509307,-2.61761052622228
2016-02-19,2.48901504339632,-2.03204647856986,-2.61063242572129
2016-02-26,2.46798982150053,-2.03849903877762,-2.65621098383754
2016-03-04,2.38508829800891,-2.01598677935035,-2.61206856124549
2016-03-11,2.31462955386674,-2.00018810113703,-2.63588948105313
2016-03-18,2.22722560289795,-1.89526734417486,-2.70529880154171
2016-03-25,2.44139210637494,-2.05474315752152,-2.71000434861808
2016-04-01,2.35066544248979,-1.98780657060865,-2.70867640183682
2016-04-08,2.42420398025837,-2.04742876777116,-2.74008261803575
2016-04-15,2.34673350138947,-1.98776509946419,-2.69551272619965
2016-04-22,2.38479715747705,-2.03738290343984,-2.70206173740614
2016-04-29,2.40438615063572,-2.09421178061961,-2.52833050944328
